,temp,year,day,weekday,hour,traffic_volume
16352,293.46,2015,6,0,20,2561
16353,293.46,2015,6,0,20,2561
16354,290.84,2015,6,0,21,2552
16355,289.43,2015,6,0,22,1842
16356,288.34,2015,6,0,23,1112
16357,287.4,2015,7,1,0,623
16358,286.53,2015,7,1,1,392
16359,285.72,2015,7,1,2,283
16360,285.0,2015,7,1,3,331
16361,284.35,2015,7,1,4,797
16362,283.9,2015,7,1,5,2954
16363,283.83,2015,7,1,6,5528
16364,285.28,2015,7,1,7,5794
16365,285.84,2015,7,1,8,5340
16366,288.55,2015,7,1,9,4360
16367,289.99,2015,7,1,10,4188
16368,290.75,2015,7,1,11,4477
16369,291.58,2015,7,1,12,4370
16370,292.38,2015,7,1,13,4482
16371,293.35,2015,7,1,14,4998
16372,293.72,2015,7,1,15,5439
16373,294.11,2015,7,1,16,6368
16374,294.47,2015,7,1,17,6232
16375,294.35,2015,7,1,18,4549
16376,293.91,2015,7,1,19,3261
16377,293.0,2015,7,1,20,3007
16378,290.23,2015,7,1,21,2936
16379,287.89,2015,7,1,22,2293
16380,286.86,2015,7,1,23,1264
16381,286.47,2015,8,2,0,659
16382,285.38,2015,8,2,1,426
16383,285.32,2015,8,2,2,286
16384,285.48,2015,8,2,3,352
16385,285.02,2015,8,2,4,874
16386,284.96,2015,8,2,5,2956
16387,284.79,2015,8,2,6,5709
16388,286.58,2015,8,2,7,5919
16389,288.81,2015,8,2,8,5431
16390,291.45,2015,8,2,9,4707
16391,292.84,2015,8,2,10,4610
16392,293.55,2015,8,2,11,5003
16393,293.69,2015,8,2,12,4828
16394,294.51,2015,8,2,13,4887
16395,294.75,2015,8,2,14,5160
16396,295.02,2015,8,2,15,5658
16397,295.14,2015,8,2,16,6234
16398,295.24,2015,8,2,17,6163
16399,295.12,2015,8,2,18,4523
16400,294.44,2015,8,2,19,3336
16401,293.73,2015,8,2,20,3090
16402,291.58,2015,8,2,21,3133
16403,289.73,2015,8,2,22,2405
16404,288.6,2015,8,2,23,1271
16405,288.28,2015,9,3,0,675
16406,287.78,2015,9,3,1,404
16407,287.27,2015,9,3,2,343
16408,287.17,2015,9,3,3,346
16409,286.83,2015,9,3,4,863
16410,287.04,2015,9,3,5,2859
16411,287.09,2015,9,3,6,5742
16412,288.58,2015,9,3,7,6208
16413,291.15,2015,9,3,8,5450
16414,291.96,2015,9,3,9,4710
16415,295.02,2015,9,3,10,4388
16416,296.15,2015,9,3,11,4669
16417,297.61,2015,9,3,12,4955
16418,298.12,2015,9,3,13,5120
16419,298.73,2015,9,3,14,5391
16420,299.07,2015,9,3,15,5735
16421,299.67,2015,9,3,16,6518
16422,299.98,2015,9,3,17,6185
16423,299.3,2015,9,3,18,4812
16424,298.48,2015,9,3,19,3620
16425,297.32,2015,9,3,20,3082
16426,295.32,2015,9,3,21,3361
16427,293.76,2015,9,3,22,2578
16428,293.0,2015,9,3,23,1474
16429,292.73,2015,10,4,0,826
16430,292.04,2015,10,4,1,509
16431,291.74,2015,10,4,2,379
16432,291.35,2015,10,4,3,379
16433,290.93,2015,10,4,4,866
16434,290.6,2015,10,4,5,2830
16435,290.33,2015,10,4,6,5388
16436,291.66,2015,10,4,7,5906
16437,293.72,2015,10,4,8,5146
16438,294.42,2015,10,4,9,4598
16439,297.43,2015,10,4,10,4486
16440,299.07,2015,10,4,11,4818
16441,300.49,2015,10,4,12,5386
16442,301.17,2015,10,4,13,5161
16443,301.62,2015,10,4,14,5435
16444,302.08,2015,10,4,15,5560
16445,301.62,2015,10,4,16,6030
16446,301.46,2015,10,4,17,5549
16447,301.06,2015,10,4,18,4609
16448,300.24,2015,10,4,19,3472
16449,299.57,2015,10,4,20,3048
16450,297.53,2015,10,4,21,3204
16451,296.52,2015,10,4,22,2415
16452,295.88,2015,10,4,23,1818
16453,295.58,2015,11,5,0,1280
16454,294.6,2015,11,5,1,916
16455,294.12,2015,11,5,2,617
16456,293.2,2015,11,5,3,436
16457,292.56,2015,11,5,4,451
16458,292.05,2015,11,5,5,807
16459,291.64,2015,11,5,6,1392
16460,293.15,2015,11,5,7,1855
16461,294.27,2015,11,5,8,2470
16462,295.74,2015,11,5,9,3154
16463,297.28,2015,11,5,10,3634
16464,297.66,2015,11,5,11,3994
16465,298.62,2015,11,5,12,4343
16466,299.1,2015,11,5,13,4483
16467,299.28,2015,11,5,14,4826
16468,299.28,2015,11,5,15,4204
16469,299.38,2015,11,5,16,4267
16470,298.98,2015,11,5,17,4012
16471,298.78,2015,11,5,18,3971
16472,298.65,2015,11,5,19,3438
16473,298.65,2015,11,5,19,3438
16474,297.97,2015,11,5,20,2910
16475,297.97,2015,11,5,20,2910
16476,296.76,2015,11,5,21,2827
16477,296.12,2015,11,5,22,2764
16478,295.98,2015,11,5,23,2122
16479,295.47,2015,12,6,0,1426
16480,294.95,2015,12,6,1,947
16481,294.71,2015,12,6,2,763
16482,294.67,2015,12,6,3,359
16483,294.16,2015,12,6,4,363
16484,293.99,2015,12,6,5,471
16485,293.72,2015,12,6,6,817
16486,294.51,2015,12,6,7,1377
16487,295.39,2015,12,6,8,2114
16488,296.08,2015,12,6,9,2719
16489,298.18,2015,12,6,10,3284
16490,300.27,2015,12,6,12,4366
16491,300.38,2015,12,6,13,4037
16492,301.2,2015,12,6,14,4158
16493,302.86,2015,12,6,15,4304
16494,303.38,2015,12,6,16,4056
16495,303.63,2015,12,6,17,3823
16496,303.56,2015,12,6,18,3596
16497,302.72,2015,12,6,19,3172
16498,302.36,2015,12,6,20,2866
16499,300.95,2015,12,6,21,2379
16500,300.72,2015,12,6,22,1784
16501,294.08,2015,12,6,23,963
16502,294.08,2015,12,6,23,963
16503,294.08,2015,12,6,23,963
16504,292.02,2015,13,0,0,492
16505,292.02,2015,13,0,0,492
16506,292.02,2015,13,0,0,492
16507,292.22,2015,13,0,1,374
16508,292.22,2015,13,0,1,374
16509,292.22,2015,13,0,1,374
16510,292.12,2015,13,0,2,295
16511,292.12,2015,13,0,2,295
16512,291.75,2015,13,0,3,346
16513,291.51,2015,13,0,4,849
16514,291.52,2015,13,0,5,2822
16515,291.46,2015,13,0,6,5456
16516,292.59,2015,13,0,7,6049
16517,293.17,2015,13,0,8,5369
16518,294.57,2015,13,0,9,4415
16519,296.05,2015,13,0,10,4083
16520,297.61,2015,13,0,11,4317
16521,299.03,2015,13,0,12,4546
16522,300.31,2015,13,0,13,4725
16523,301.63,2015,13,0,14,5008
16524,302.24,2015,13,0,15,5539
16525,302.37,2015,13,0,16,6073
16526,301.8,2015,13,0,17,5892
16527,301.56,2015,13,0,18,4323
16528,301.32,2015,13,0,19,3058
16529,299.59,2015,13,0,20,2751
16530,297.48,2015,13,0,21,2424
16531,295.87,2015,13,0,22,1963
16532,295.3,2015,13,0,23,1228
16533,294.31,2015,14,1,0,670
16534,293.21,2015,14,1,1,481
16535,292.66,2015,14,1,2,325
16536,292.71,2015,14,1,3,348
16537,292.41,2015,14,1,4,893
16538,292.45,2015,14,1,5,2936
16539,292.49,2015,14,1,6,5637
16540,293.47,2015,14,1,7,5646
16541,295.33,2015,14,1,8,5324
16542,295.69,2015,14,1,9,4498
16543,297.98,2015,14,1,10,3866
16544,299.39,2015,14,1,11,4163
16545,299.58,2015,14,1,12,4493
16546,300.18,2015,14,1,13,4757
16547,300.59,2015,14,1,14,4654
16548,301.06,2015,14,1,15,5372
16549,301.07,2015,14,1,16,6444
16550,300.89,2015,14,1,17,6317
16551,299.83,2015,14,1,18,4468
16552,299.15,2015,14,1,19,3267
16553,297.53,2015,14,1,20,3353
16554,295.21,2015,14,1,21,2772
16555,294.2,2015,14,1,22,1951
16556,293.4,2015,14,1,23,1285
16557,291.97,2015,15,2,0,692
16558,291.18,2015,15,2,1,474
16559,291.3,2015,15,2,2,356
16560,290.23,2015,15,2,3,380
16561,289.76,2015,15,2,4,946
16562,289.79,2015,15,2,5,2979
16563,289.79,2015,15,2,5,2979
16564,289.16,2015,15,2,6,5779
16565,289.81,2015,15,2,7,5355
16566,291.14,2015,15,2,8,5467
16567,291.01,2015,15,2,9,4457
16568,294.84,2015,15,2,10,4061
16569,296.5,2015,15,2,11,4373
16570,297.82,2015,15,2,12,4618
16571,299.73,2015,15,2,13,4675
16572,300.03,2015,15,2,14,4919
16573,300.01,2015,15,2,15,5268
16574,299.81,2015,15,2,16,6429
16575,299.4,2015,15,2,17,6128
16576,299.73,2015,15,2,18,4670
16577,299.35,2015,15,2,19,3412
16578,297.77,2015,15,2,20,3232
16579,296.74,2015,15,2,21,2873
16580,296.01,2015,15,2,22,2056
16581,295.37,2015,15,2,23,1243
16582,295.09,2015,16,3,0,721
16583,294.32,2015,16,3,1,467
16584,294.05,2015,16,3,2,351
16585,293.45,2015,16,3,3,414
16586,293.41,2015,16,3,4,900
16587,293.69,2015,16,3,5,2903
16588,293.25,2015,16,3,6,5653
16589,293.47,2015,16,3,7,6133
16590,293.71,2015,16,3,8,5417
16591,294.45,2015,16,3,9,4664
16592,294.79,2015,16,3,10,4338
16593,294.94,2015,16,3,11,4663
16594,294.63,2015,16,3,12,5067
16595,294.63,2015,16,3,12,5067
16596,294.63,2015,16,3,12,5067
16597,294.03,2015,16,3,13,5129
16598,294.03,2015,16,3,13,5129
16599,294.03,2015,16,3,13,5129
16600,293.12,2015,16,3,14,5306
16601,293.12,2015,16,3,14,5306
16602,293.12,2015,16,3,14,5306
16603,292.78,2015,16,3,15,5511
16604,292.78,2015,16,3,15,5511
16605,292.78,2015,16,3,15,5511
16606,292.54,2015,16,3,16,5907
16607,292.54,2015,16,3,16,5907
16608,292.54,2015,16,3,16,5907
16609,292.68,2015,16,3,17,6092
16610,292.68,2015,16,3,17,6092
16611,292.68,2015,16,3,17,6092
16612,292.61,2015,16,3,18,4746
16613,292.61,2015,16,3,18,4746
16614,292.61,2015,16,3,18,4746
16615,292.68,2015,16,3,19,3338
16616,292.68,2015,16,3,19,3338
16617,292.68,2015,16,3,19,3338
16618,292.86,2015,16,3,20,2903
16619,292.86,2015,16,3,20,2903
16620,292.86,2015,16,3,20,2903
16621,292.52,2015,16,3,21,2724
16622,292.52,2015,16,3,21,2724
16623,292.42,2015,16,3,22,2187
16624,292.42,2015,16,3,22,2187
16625,292.4,2015,16,3,23,1290
16626,292.4,2015,16,3,23,1290
16627,292.4,2015,17,4,0,758
16628,292.24,2015,17,4,1,492
16629,292.22,2015,17,4,2,340
16630,291.99,2015,17,4,3,403
16631,291.99,2015,17,4,3,403
16632,291.64,2015,17,4,4,861
16633,291.18,2015,17,4,5,2735
16634,291.18,2015,17,4,5,2735
16635,291.18,2015,17,4,6,5440
16636,292.04,2015,17,4,7,6060
16637,293.25,2015,17,4,8,5245
16638,293.25,2015,17,4,8,5245
16639,293.57,2015,17,4,9,4741
16640,296.21,2015,17,4,10,4631
16641,297.98,2015,17,4,11,4907
16642,299.38,2015,17,4,12,5343
16643,300.74,2015,17,4,13,5232
16644,301.86,2015,17,4,14,5441
16645,302.69,2015,17,4,15,5548
16646,302.94,2015,17,4,16,5888
16647,303.04,2015,17,4,17,5007
16648,303.15,2015,17,4,18,4466
16649,302.23,2015,17,4,19,3566
16650,300.46,2015,17,4,20,3160
16651,298.4,2015,17,4,21,3178
16652,297.76,2015,17,4,22,2849
16653,297.82,2015,17,4,23,2086
16654,297.91,2015,18,5,0,1437
16655,293.64,2015,18,5,1,696
16656,293.64,2015,18,5,1,696
16657,293.64,2015,18,5,1,696
16658,293.22,2015,18,5,2,626
16659,293.22,2015,18,5,2,626
16660,293.22,2015,18,5,2,626
16661,293.06,2015,18,5,3,435
16662,293.06,2015,18,5,3,435
16663,293.2,2015,18,5,4,490
16664,292.87,2015,18,5,5,782
16665,292.87,2015,18,5,5,782
16666,292.87,2015,18,5,6,1377
16667,292.87,2015,18,5,6,1377
16668,293.42,2015,18,5,7,2043
16669,294.25,2015,18,5,8,2626
16670,295.17,2015,18,5,9,3455
16671,298.48,2015,18,5,10,3882
16672,299.07,2015,18,5,11,4017
16673,300.67,2015,18,5,12,4332
16674,301.68,2015,18,5,13,4174
16675,302.02,2015,18,5,14,4583
16676,302.58,2015,18,5,15,4445
16677,302.35,2015,18,5,16,4268
16678,302.05,2015,18,5,17,4077
16679,301.35,2015,18,5,18,3822
16680,300.28,2015,18,5,19,3385
16681,298.73,2015,18,5,20,3102
16682,296.99,2015,18,5,21,3338
16683,295.49,2015,18,5,22,3239
16684,294.99,2015,18,5,23,2263
16685,293.64,2015,19,6,0,1511
16686,291.94,2015,19,6,1,1172
16687,291.17,2015,19,6,2,897
16688,290.47,2015,19,6,3,451
16689,289.77,2015,19,6,4,342
16690,289.59,2015,19,6,5,500
16691,289.52,2015,19,6,6,858
16692,290.38,2015,19,6,7,1206
16693,292.42,2015,19,6,8,1801
16694,293.04,2015,19,6,9,2713
16695,296.63,2015,19,6,10,3467
16696,297.74,2015,19,6,11,3899
16697,299.19,2015,19,6,12,4354
16698,299.72,2015,19,6,13,4929
16699,300.22,2015,19,6,14,4744
16700,300.41,2015,19,6,15,4754
16701,300.53,2015,19,6,16,4749
16702,300.84,2015,19,6,17,4318
16703,300.72,2015,19,6,18,4046
16704,300.1,2015,19,6,19,3627
16705,298.77,2015,19,6,20,3468
16706,296.82,2015,19,6,21,3137
16707,295.44,2015,19,6,22,2126
16708,295.34,2015,19,6,23,1414
16709,295.2,2015,20,0,0,695
16710,295.17,2015,20,0,1,462
16711,295.12,2015,20,0,2,316
16712,295.16,2015,20,0,3,371
16713,294.98,2015,20,0,4,909
16714,294.62,2015,20,0,5,2890
16715,294.01,2015,20,0,6,5559
16716,294.33,2015,20,0,7,5210
16717,294.59,2015,20,0,8,5149
16718,295.05,2015,20,0,9,4597
16719,295.58,2015,20,0,10,4081
16720,296.41,2015,20,0,11,4617
16721,297.67,2015,20,0,12,4570
16722,298.39,2015,20,0,13,4717
16723,298.64,2015,20,0,14,5327
16724,298.57,2015,20,0,15,5558
16725,298.13,2015,20,0,16,6247
16726,297.93,2015,20,0,17,5794
16727,297.28,2015,20,0,18,4342
16728,296.46,2015,20,0,19,3449
16729,295.1,2015,20,0,20,2721
16730,293.25,2015,20,0,21,2583
16731,291.76,2015,20,0,22,2200
16732,290.84,2015,20,0,23,1108
16733,290.35,2015,21,1,0,656
16734,289.77,2015,21,1,1,400
16735,288.94,2015,21,1,2,267
16736,288.38,2015,21,1,3,367
16737,288.06,2015,21,1,4,876
16738,287.59,2015,21,1,5,3013
16739,287.64,2015,21,1,6,5573
16740,289.47,2015,21,1,7,5130
16741,291.43,2015,21,1,8,4986
16742,292.34,2015,21,1,9,5024
16743,295.44,2015,21,1,10,4374
16744,296.48,2015,21,1,11,4468
16745,297.81,2015,21,1,12,4981
16746,298.44,2015,21,1,13,4796
16747,298.73,2015,21,1,14,5487
16748,299.18,2015,21,1,15,6026
16749,299.39,2015,21,1,16,6071
16750,299.33,2015,21,1,17,5808
16751,299.36,2015,21,1,18,4433
16752,298.47,2015,21,1,19,3402
16753,297.3,2015,21,1,20,3360
16754,294.56,2015,21,1,21,3062
16755,293.04,2015,21,1,22,2309
16756,292.15,2015,21,1,23,1260
16757,291.47,2015,22,2,0,619
16758,291.01,2015,22,2,1,428
16759,290.24,2015,22,2,2,312
16760,290.25,2015,22,2,3,356
16761,290.21,2015,22,2,4,911
16762,290.32,2015,22,2,5,3023
16763,290.6,2015,22,2,6,5728
16764,291.37,2015,22,2,7,5436
16765,293.32,2015,22,2,8,5318
16766,294.51,2015,22,2,9,4834
16767,296.97,2015,22,2,10,4503
16768,298.41,2015,22,2,11,4707
16769,299.33,2015,22,2,12,4932
16770,299.7,2015,22,2,13,5072
16771,300.09,2015,22,2,14,5367
16772,300.48,2015,22,2,15,5760
16773,300.16,2015,22,2,16,6279
16774,300.31,2015,22,2,17,5871
16775,299.76,2015,22,2,18,4550
16776,299.18,2015,22,2,19,3487
16777,297.77,2015,22,2,20,3143
16778,295.89,2015,22,2,21,2930
16779,294.24,2015,22,2,22,2009
16780,293.46,2015,22,2,23,1191
16781,293.14,2015,23,3,0,727
16782,292.42,2015,23,3,1,444
16783,291.91,2015,23,3,2,349
16784,291.14,2015,23,3,3,387
16785,290.75,2015,23,3,4,951
16786,290.51,2015,23,3,5,2895
16787,290.25,2015,23,3,6,5654
16788,291.81,2015,23,3,7,5315
16789,292.51,2015,23,3,8,4841
16790,295.93,2015,23,3,9,5176
16791,297.34,2015,23,3,10,4585
16792,298.46,2015,23,3,11,4763
16793,299.71,2015,23,3,12,4898
16794,300.17,2015,23,3,13,4560
16795,300.71,2015,23,3,14,4534
16796,301.21,2015,23,3,15,5420
16797,301.27,2015,23,3,16,6256
16798,301.29,2015,23,3,17,5837
16799,300.91,2015,23,3,18,4562
16800,300.29,2015,23,3,19,3649
16801,298.95,2015,23,3,20,3186
16802,297.3,2015,23,3,21,3487
16803,296.19,2015,23,3,22,2936
16804,295.92,2015,23,3,23,1506
16805,295.24,2015,24,4,0,827
16806,294.96,2015,24,4,1,472
16807,295.13,2015,24,4,2,406
16808,294.2,2015,24,4,3,401
16809,294.2,2015,24,4,3,401
16810,294.07,2015,24,4,4,847
16811,294.07,2015,24,4,4,847
16812,293.97,2015,24,4,5,2672
16813,293.97,2015,24,4,5,2672
16814,293.11,2015,24,4,6,4879
16815,293.11,2015,24,4,6,4879
16816,293.11,2015,24,4,6,4879
16817,292.97,2015,24,4,7,5700
16818,292.97,2015,24,4,7,5700
16819,292.97,2015,24,4,7,5700
16820,292.97,2015,24,4,7,5700
16821,293.25,2015,24,4,8,5063
16822,293.25,2015,24,4,8,5063
16823,293.25,2015,24,4,8,5063
16824,295.06,2015,24,4,9,4674
16825,296.85,2015,24,4,10,4610
16826,298.97,2015,24,4,11,5104
16827,300.16,2015,24,4,12,5536
16828,301.31,2015,24,4,13,5143
16829,301.53,2015,24,4,14,5512
16830,301.72,2015,24,4,15,5735
16831,302.27,2015,24,4,16,6023
16832,302.64,2015,24,4,17,5341
16833,302.79,2015,24,4,18,4500
16834,302.09,2015,24,4,19,3960
16835,300.91,2015,24,4,20,3379
16836,299.3,2015,24,4,21,1688
16837,298.15,2015,24,4,22,65
16838,296.91,2015,24,4,23,108
16839,295.82,2015,25,5,0,1212
16840,295.25,2015,25,5,1,714
16841,293.9,2015,25,5,2,616
16842,293.41,2015,25,5,3,356
16843,292.35,2015,25,5,4,258
16844,292.2,2015,25,5,5,283
16845,292.2,2015,25,5,5,283
16846,292.12,2015,25,5,6,241
16847,292.12,2015,25,5,6,241
16848,293.36,2015,25,5,7,190
16849,295.27,2015,25,5,8,1
16850,295.82,2015,25,5,9,1
16851,298.19,2015,25,5,10,1990
16852,299.21,2015,25,5,11,2721
16853,300.92,2015,25,5,12,3068
16854,301.62,2015,25,5,13,3252
16855,302.12,2015,25,5,14,3095
16856,302.52,2015,25,5,15,3202
16857,302.06,2015,25,5,16,3179
16858,301.43,2015,25,5,17,3410
16859,301.04,2015,25,5,18,3134
16860,300.53,2015,25,5,19,2502
16861,299.67,2015,25,5,20,2300
16862,297.56,2015,25,5,21,1946
16863,296.48,2015,25,5,22,2214
16864,295.66,2015,25,5,23,1485
16865,295.83,2015,26,6,0,1212
16866,295.52,2015,26,6,1,714
16867,295.51,2015,26,6,2,616
16868,295.6,2015,26,6,3,356
16869,295.34,2015,26,6,4,258
16870,295.08,2015,26,6,5,321
16871,294.57,2015,26,6,6,518
16872,294.57,2015,26,6,6,518
16873,294.8,2015,26,6,7,758
16874,294.8,2015,26,6,7,758
16875,295.53,2015,26,6,8,1215
16876,295.95,2015,26,6,9,1874
16877,297.41,2015,26,6,10,2606
16878,298.45,2015,26,6,11,3268
16879,299.71,2015,26,6,12,3582
16880,301.59,2015,26,6,13,3749
16881,302.58,2015,26,6,14,3607
16882,302.6,2015,26,6,15,3704
16883,303.06,2015,26,6,16,3683
16884,303.04,2015,26,6,17,3892
16885,302.38,2015,26,6,18,3642
16886,301.62,2015,26,6,19,3070
16887,300.38,2015,26,6,20,2887
16888,298.44,2015,26,6,21,2566
16889,297.51,2015,26,6,22,2151
16890,296.56,2015,26,6,23,1324
16891,295.77,2015,27,0,0,910
16892,295.09,2015,27,0,1,423
16893,294.63,2015,27,0,2,305
16894,294.45,2015,27,0,3,371
16895,294.44,2015,27,0,4,880
16896,294.41,2015,27,0,5,2846
16897,294.37,2015,27,0,6,5574
16898,295.06,2015,27,0,7,5868
16899,296.42,2015,27,0,8,5347
16900,297.73,2015,27,0,9,4570
16901,298.44,2015,27,0,10,4461
16902,300.26,2015,27,0,11,4462
16903,301.27,2015,27,0,12,4705
16904,301.41,2015,27,0,13,4699
16905,301.5,2015,27,0,14,4943
16906,301.76,2015,27,0,15,5214
16907,302.17,2015,27,0,16,5413
16908,302.28,2015,27,0,17,5615
16909,301.8,2015,27,0,18,4226
16910,301.32,2015,27,0,19,3153
16911,300.32,2015,27,0,20,2575
16912,299.71,2015,27,0,21,2432
16913,298.38,2015,27,0,22,1860
16914,297.8,2015,27,0,23,1075
16915,297.45,2015,28,1,0,647
16916,296.77,2015,28,1,1,608
16917,296.65,2015,28,1,2,317
16918,296.5,2015,28,1,3,357
16919,296.36,2015,28,1,4,868
16920,296.51,2015,28,1,5,3011
16921,296.14,2015,28,1,6,5101
16922,296.14,2015,28,1,6,5101
16923,295.12,2015,28,1,7,4302
16924,295.12,2015,28,1,7,4302
16925,295.12,2015,28,1,7,4302
16926,294.58,2015,28,1,8,5045
16927,294.58,2015,28,1,8,5045
16928,294.58,2015,28,1,8,5045
16929,295.04,2015,28,1,9,4786
16930,295.87,2015,28,1,10,4287
16931,297.2,2015,28,1,11,4590
16932,297.93,2015,28,1,12,4878
16933,299.41,2015,28,1,13,4762
16934,300.58,2015,28,1,14,5398
16935,300.92,2015,28,1,15,5617
16936,300.99,2015,28,1,16,6622
16937,300.49,2015,28,1,17,6549
16938,300.39,2015,28,1,18,4770
16939,300.11,2015,28,1,19,3195
16940,298.93,2015,28,1,20,2841
16941,298.42,2015,28,1,21,2586
16942,295.51,2015,28,1,22,1786
16943,294.29,2015,28,1,23,1167
16944,294.01,2015,29,2,0,620
16945,293.02,2015,29,2,1,414
16946,292.34,2015,29,2,2,305
16947,292.22,2015,29,2,3,381
16948,291.37,2015,29,2,4,899
16949,291.28,2015,29,2,5,2951
16950,291.31,2015,29,2,6,5826
16951,292.04,2015,29,2,7,5529
16952,293.4,2015,29,2,8,5299
16953,293.84,2015,29,2,9,4113
16954,296.25,2015,29,2,10,4217
16955,296.87,2015,29,2,11,4307
16956,298.29,2015,29,2,12,4400
16957,299.12,2015,29,2,13,4756
16958,299.75,2015,29,2,14,5071
16959,300.06,2015,29,2,15,5445
16960,300.17,2015,29,2,16,6177
16961,300.0,2015,29,2,18,4531
16962,299.23,2015,29,2,19,3467
16963,298.01,2015,29,2,20,2872
16964,296.05,2015,29,2,21,2975
16965,294.93,2015,29,2,22,2068
16966,294.06,2015,29,2,23,1181
16967,293.3,2015,30,3,0,688
16968,292.84,2015,30,3,1,418
16969,291.99,2015,30,3,2,342
16970,291.68,2015,30,3,3,362
16971,290.57,2015,30,3,4,896
16972,290.35,2015,30,3,5,2953
16973,290.06,2015,30,3,6,5656
16974,291.24,2015,30,3,7,5535
16975,291.99,2015,30,3,8,5337
16976,295.34,2015,30,3,9,4909
16977,297.11,2015,30,3,10,4448
16978,298.82,2015,30,3,11,4900
16979,299.68,2015,30,3,12,5077
16980,300.76,2015,30,3,13,5026
16981,301.05,2015,30,3,14,5416
16982,301.36,2015,30,3,15,5771
16983,301.5,2015,30,3,16,6462
16984,301.33,2015,30,3,17,6367
16985,301.13,2015,30,3,18,4932
16986,300.25,2015,30,3,19,3660
16987,296.3,2015,30,3,21,3096
16988,294.7,2015,30,3,22,2385
16989,294.76,2015,30,3,23,1469
16990,294.11,2015,31,4,0,766
16991,293.1,2015,31,4,1,526
16992,293.06,2015,31,4,2,376
16993,292.31,2015,31,4,3,410
16994,291.97,2015,31,4,4,847
16995,290.71,2015,31,4,5,2798
16996,290.61,2015,31,4,6,5505
16997,291.19,2015,31,4,7,5890
16998,292.91,2015,31,4,8,5192
16999,293.94,2015,31,4,9,4699
17000,296.57,2015,31,4,10,4632
17001,297.79,2015,31,4,11,5128
17002,298.63,2015,31,4,12,5710
17003,299.44,2015,31,4,13,5272
17004,299.84,2015,31,4,14,5750
17005,300.15,2015,31,4,15,5740
17006,300.1,2015,31,4,16,6132
17007,300.1,2015,31,4,17,5537
17008,299.73,2015,31,4,18,4730
17009,299.17,2015,31,4,19,3623
17010,297.25,2015,31,4,20,3050
17011,296.15,2015,31,4,21,3249
17012,293.38,2015,31,4,22,3385
17013,293.05,2015,31,4,23,2368
17014,292.19,2015,1,5,0,1338
17015,291.57,2015,1,5,1,813
17016,291.64,2015,1,5,2,593
17017,290.93,2015,1,5,3,397
17018,290.23,2015,1,5,4,422
17019,289.25,2015,1,5,5,778
17020,288.99,2015,1,5,6,1427
17021,290.08,2015,1,5,7,1753
17022,292.96,2015,1,5,8,2361
17023,293.99,2015,1,5,9,3209
17024,297.21,2015,1,5,10,3618
17025,298.19,2015,1,5,11,3680
17026,300.2,2015,1,5,12,3926
17027,300.78,2015,1,5,13,3485
17028,301.6,2015,1,5,14,3623
17029,301.66,2015,1,5,15,3765
17030,301.72,2015,1,5,16,3734
17031,301.74,2015,1,5,17,3512
17032,301.58,2015,1,5,18,3171
17033,300.97,2015,1,5,19,2619
17034,299.05,2015,1,5,20,2563
17035,298.33,2015,1,5,21,2646
17036,296.99,2015,1,5,22,2260
17037,296.79,2015,1,5,23,2076
17038,296.5,2015,2,6,0,1412
17039,296.13,2015,2,6,1,806
17040,295.55,2015,2,6,2,640
17041,295.2,2015,2,6,3,382
17042,294.61,2015,2,6,4,300
17043,294.4,2015,2,6,5,480
17044,294.27,2015,2,6,6,778
17045,293.95,2015,2,6,7,981
17046,294.71,2015,2,6,8,1593
17047,296.65,2015,2,6,9,2461
17048,297.82,2015,2,6,10,3194
17049,298.95,2015,2,6,11,3959
17050,299.69,2015,2,6,12,3853
17051,300.25,2015,2,6,13,3903
17052,300.71,2015,2,6,14,3857
17053,300.96,2015,2,6,15,3944
17054,301.01,2015,2,6,16,3942
17055,300.45,2015,2,6,17,3945
17056,299.59,2015,2,6,18,3482
17057,298.54,2015,2,6,19,3096
17058,296.84,2015,2,6,20,3007
17059,294.78,2015,2,6,21,2694
17060,293.01,2015,2,6,22,1869
17061,291.7,2015,2,6,23,1156
17062,290.71,2015,3,0,0,634
17063,289.55,2015,3,0,1,433
17064,288.91,2015,3,0,2,315
17065,287.53,2015,3,0,3,354
17066,287.21,2015,3,0,4,870
17067,286.95,2015,3,0,5,2995
17068,286.78,2015,3,0,6,5756
17069,288.21,2015,3,0,7,5431
17070,290.33,2015,3,0,8,5317
17071,292.98,2015,3,0,9,4773
17072,294.63,2015,3,0,10,4277
17073,296.02,2015,3,0,11,4501
17074,296.92,2015,3,0,12,4857
17075,297.12,2015,3,0,13,4784
17076,298.09,2015,3,0,14,5235
17077,298.28,2015,3,0,15,5664
17078,298.46,2015,3,0,16,6278
17079,297.99,2015,3,0,17,5864
17080,297.83,2015,3,0,18,4317
17081,296.65,2015,3,0,19,3384
17082,295.58,2015,3,0,20,2958
17083,293.6,2015,3,0,21,2465
17084,292.09,2015,3,0,22,1792
17085,290.88,2015,3,0,23,1092
17086,290.62,2015,4,1,0,603
17087,289.34,2015,4,1,1,386
17088,288.03,2015,4,1,2,293
17089,287.45,2015,4,1,3,350
17090,285.91,2015,4,1,4,908
17091,285.84,2015,4,1,5,3068
17092,284.76,2015,4,1,6,5839
17093,286.99,2015,4,1,7,4467
17094,288.19,2015,4,1,8,5243
17095,292.87,2015,4,1,9,4910
17096,295.14,2015,4,1,10,4291
